movie_name,conversation_id,utterance_id,turn_index,utterance_order,speaker_id,speaker_name,listener_id,listener_name,current_turn,current_text,context_text,num_prev_turns,prev_turn_1,prev_turn_2,prev_turn_3,prev_turn_4,prev_turn_5,prev_turn_6
amadeus,L31262,L31264,2,2,u255,MOZART,u260,SALIERI,MOZART: Common time.,Common time.,"MOZART: The Fire.
SALIERI: What time?",2,,,,,MOZART: The Fire.,SALIERI: What time?
amadeus,L31265,L31265,0,0,u255,MOZART,,,"MOZART: Start with the voices. Basses first. Second beat of the first measure - A. Con-fu-ta-tis. Second measure, second beat. Ma-le-dic-tis. G-sharp, of course.","Start with the voices. Basses first. Second beat of the first measure - A. Con-fu-ta-tis. Second measure, second beat. Ma-le-dic-tis. G-sharp, of course.",,0,,,,,,
amadeus,L31265,L31266,1,1,u260,SALIERI,u255,MOZART,SALIERI: Yes.,Yes.,"MOZART: Start with the voices. Basses first. Second beat of the first measure - A. Con-fu-ta-tis. Second measure, second beat. Ma-le-dic-tis. G-sharp, of course.",1,,,,,,"MOZART: Start with the voices. Basses first. Second beat of the first measure - A. Con-fu-ta-tis. Second measure, second beat. Ma-le-dic-tis. G-sharp, of course."
amadeus,L31265,L31267,2,2,u255,MOZART,u260,SALIERI,"MOZART: Third measure, second beat starting on E. Flam-mis a-cri-bus ad-dic-tis. And fourth measure, fourth beat - D. Ma-le-dic-tis, flam-mis a-cri-bus ad- dic-tis. Do you have that?","Third measure, second beat starting on E. Flam-mis a-cri-bus ad-dic-tis. And fourth measure, fourth beat - D. Ma-le-dic-tis, flam-mis a-cri-bus ad- dic-tis. Do you have that?","MOZART: Start with the voices. Basses first. Second beat of the first measure - A. Con-fu-ta-tis. Second measure, second beat. Ma-le-dic-tis. G-sharp, of course.
SALIERI: Yes.",2,,,,,"MOZART: Start with the voices. Basses first. Second beat of the first measure - A. Con-fu-ta-tis. Second measure, second beat. Ma-le-dic-tis. G-sharp, of course.",SALIERI: Yes.
amadeus,L31265,L31268,3,3,u260,SALIERI,u255,MOZART,SALIERI: I think so.,I think so.,"MOZART: Start with the voices. Basses first. Second beat of the first measure - A. Con-fu-ta-tis. Second measure, second beat. Ma-le-dic-tis. G-sharp, of course.
SALIERI: Yes.
MOZART: Third measure, second beat starting on E. Flam-mis a-cri-bus ad-dic-tis. And fourth measure, fourth beat - D. Ma-le-dic-tis, flam-mis a-cri-bus ad- dic-tis. Do you have that?",3,,,,"MOZART: Start with the voices. Basses first. Second beat of the first measure - A. Con-fu-ta-tis. Second measure, second beat. Ma-le-dic-tis. G-sharp, of course.",SALIERI: Yes.,"MOZART: Third measure, second beat starting on E. Flam-mis a-cri-bus ad-dic-tis. And fourth measure, fourth beat - D. Ma-le-dic-tis, flam-mis a-cri-bus ad- dic-tis. Do you have that?"
amadeus,L31265,L31269,4,4,u255,MOZART,u260,SALIERI,MOZART: Sing it back.,Sing it back.,"MOZART: Start with the voices. Basses first. Second beat of the first measure - A. Con-fu-ta-tis. Second measure, second beat. Ma-le-dic-tis. G-sharp, of course.
SALIERI: Yes.
MOZART: Third measure, second beat starting on E. Flam-mis a-cri-bus ad-dic-tis. And fourth measure, fourth beat - D. Ma-le-dic-tis, flam-mis a-cri-bus ad- dic-tis. Do you have that?
SALIERI: I think so.",4,,,"MOZART: Start with the voices. Basses first. Second beat of the first measure - A. Con-fu-ta-tis. Second measure, second beat. Ma-le-dic-tis. G-sharp, of course.",SALIERI: Yes.,"MOZART: Third measure, second beat starting on E. Flam-mis a-cri-bus ad-dic-tis. And fourth measure, fourth beat - D. Ma-le-dic-tis, flam-mis a-cri-bus ad- dic-tis. Do you have that?",SALIERI: I think so.
amadeus,L31270,L31270,0,0,u255,MOZART,,,"MOZART: Good. Now the tenors. Fourth beat of the first measure - C. Con-fu-ta-tis. Second measure, fourth beat on D. Ma-le-dic-tis. All right?","Good. Now the tenors. Fourth beat of the first measure - C. Con-fu-ta-tis. Second measure, fourth beat on D. Ma-le-dic-tis. All right?",,0,,,,,,
amadeus,L31270,L31271,1,1,u260,SALIERI,u255,MOZART,SALIERI: Yes.,Yes.,"MOZART: Good. Now the tenors. Fourth beat of the first measure - C. Con-fu-ta-tis. Second measure, fourth beat on D. Ma-le-dic-tis. All right?",1,,,,,,"MOZART: Good. Now the tenors. Fourth beat of the first measure - C. Con-fu-ta-tis. Second measure, fourth beat on D. Ma-le-dic-tis. All right?"
amadeus,L31270,L31272,2,2,u255,MOZART,u260,SALIERI,"MOZART: Fourth measure, second beat - F. Flam-mis a-cri-bus ad-dic-tis, flam- mis a-cri-bus ad-dic-tis.","Fourth measure, second beat - F. Flam-mis a-cri-bus ad-dic-tis, flam- mis a-cri-bus ad-dic-tis.","MOZART: Good. Now the tenors. Fourth beat of the first measure - C. Con-fu-ta-tis. Second measure, fourth beat on D. Ma-le-dic-tis. All right?
SALIERI: Yes.",2,,,,,"MOZART: Good. Now the tenors. Fourth beat of the first measure - C. Con-fu-ta-tis. Second measure, fourth beat on D. Ma-le-dic-tis. All right?",SALIERI: Yes.
amadeus,L31273,L31273,0,0,u255,MOZART,,,MOZART: Now the orchestra. Second bassoon and bass trombone with the basses. Identical notes and rhythm. The first bassoon and tenor trombone -,Now the orchestra. Second bassoon and bass trombone with the basses. Identical notes and rhythm. The first bassoon and tenor trombone -,,0,,,,,,
amadeus,L31273,L31274,1,1,u260,SALIERI,u255,MOZART,SALIERI: Please! Just one moment.,Please! Just one moment.,MOZART: Now the orchestra. Second bassoon and bass trombone with the basses. Identical notes and rhythm. The first bassoon and tenor trombone -,1,,,,,,MOZART: Now the orchestra. Second bassoon and bass trombone with the basses. Identical notes and rhythm. The first bassoon and tenor trombone -
amadeus,L31275,L31275,0,0,u255,MOZART,,,MOZART: It couldn't be simpler.,It couldn't be simpler.,,0,,,,,,
amadeus,L31275,L31276,1,1,u260,SALIERI,u255,MOZART,SALIERI: First bassoon and tenor trombone - what?,First bassoon and tenor trombone - what?,MOZART: It couldn't be simpler.,1,,,,,,MOZART: It couldn't be simpler.
amadeus,L31275,L31277,2,2,u255,MOZART,u260,SALIERI,MOZART: With the tenors.,With the tenors.,"MOZART: It couldn't be simpler.
SALIERI: First bassoon and tenor trombone - what?",2,,,,,MOZART: It couldn't be simpler.,SALIERI: First bassoon and tenor trombone - what?
amadeus,L31275,L31278,3,3,u260,SALIERI,u255,MOZART,SALIERI: Also identical?,Also identical?,"MOZART: It couldn't be simpler.
SALIERI: First bassoon and tenor trombone - what?
MOZART: With the tenors.",3,,,,MOZART: It couldn't be simpler.,SALIERI: First bassoon and tenor trombone - what?,MOZART: With the tenors.
amadeus,L31275,L31279,4,4,u255,MOZART,u260,SALIERI,"MOZART: Exactly. The instruments to go with the voices. Trumpets and timpani, tonic and dominant.","Exactly. The instruments to go with the voices. Trumpets and timpani, tonic and dominant.","MOZART: It couldn't be simpler.
SALIERI: First bassoon and tenor trombone - what?
MOZART: With the tenors.
SALIERI: Also identical?",4,,,MOZART: It couldn't be simpler.,SALIERI: First bassoon and tenor trombone - what?,MOZART: With the tenors.,SALIERI: Also identical?
amadeus,L31280,L31280,0,0,u260,SALIERI,,,SALIERI: And that's all?,And that's all?,,0,,,,,,
amadeus,L31280,L31281,1,1,u255,MOZART,u260,SALIERI,MOZART: Oh no. Now for the Fire. Strings in unison - ostinato on all - like this.,Oh no. Now for the Fire. Strings in unison - ostinato on all - like this.,SALIERI: And that's all?,1,,,,,,SALIERI: And that's all?
amadeus,L31283,L31283,0,0,u255,MOZART,,,MOZART: Do you have me?,Do you have me?,,0,,,,,,
amadeus,L31283,L31284,1,1,u260,SALIERI,u255,MOZART,SALIERI: I think so.,I think so.,MOZART: Do you have me?,1,,,,,,MOZART: Do you have me?
amadeus,L31283,L31285,2,2,u255,MOZART,u260,SALIERI,MOZART: Show me.,Show me.,"MOZART: Do you have me?
SALIERI: I think so.",2,,,,,MOZART: Do you have me?,SALIERI: I think so.
amadeus,L31287,L31287,0,0,u260,SALIERI,,,SALIERI: That's wonderful!,That's wonderful!,,0,,,,,,
amadeus,L31287,L31288,1,1,u255,MOZART,u260,SALIERI,"MOZART: Yes, yes - go on. The Voca Me. Suddenly sotto voce. Write that down: sotto voce, pianissimo. Voca me cum benedictis. Call me among the blessed.","Yes, yes - go on. The Voca Me. Suddenly sotto voce. Write that down: sotto voce, pianissimo. Voca me cum benedictis. Call me among the blessed.",SALIERI: That's wonderful!,1,,,,,,SALIERI: That's wonderful!
amadeus,L31289,L31289,0,0,u255,MOZART,,,"MOZART: C Major. Sopranos and altos in thirds. Altos on C. Sopranos above. Vo-ca, vo-ca me, vo-ca me cum be-ne- dic-tis.","C Major. Sopranos and altos in thirds. Altos on C. Sopranos above. Vo-ca, vo-ca me, vo-ca me cum be-ne- dic-tis.",,0,,,,,,
amadeus,L31289,L31290,1,1,u260,SALIERI,u255,MOZART,SALIERI: Sopranos up to F on the second 'Voca'?,Sopranos up to F on the second 'Voca'?,"MOZART: C Major. Sopranos and altos in thirds. Altos on C. Sopranos above. Vo-ca, vo-ca me, vo-ca me cum be-ne- dic-tis.",1,,,,,,"MOZART: C Major. Sopranos and altos in thirds. Altos on C. Sopranos above. Vo-ca, vo-ca me, vo-ca me cum be-ne- dic-tis."
amadeus,L31289,L31291,2,2,u255,MOZART,u260,SALIERI,"MOZART: Yes, and on 'dictis'.","Yes, and on 'dictis'.","MOZART: C Major. Sopranos and altos in thirds. Altos on C. Sopranos above. Vo-ca, vo-ca me, vo-ca me cum be-ne- dic-tis.
SALIERI: Sopranos up to F on the second 'Voca'?",2,,,,,"MOZART: C Major. Sopranos and altos in thirds. Altos on C. Sopranos above. Vo-ca, vo-ca me, vo-ca me cum be-ne- dic-tis.",SALIERI: Sopranos up to F on the second 'Voca'?
amadeus,L31289,L31292,3,3,u260,SALIERI,u255,MOZART,SALIERI: Yes!,Yes!,"MOZART: C Major. Sopranos and altos in thirds. Altos on C. Sopranos above. Vo-ca, vo-ca me, vo-ca me cum be-ne- dic-tis.
SALIERI: Sopranos up to F on the second 'Voca'?
MOZART: Yes, and on 'dictis'.",3,,,,"MOZART: C Major. Sopranos and altos in thirds. Altos on C. Sopranos above. Vo-ca, vo-ca me, vo-ca me cum be-ne- dic-tis.",SALIERI: Sopranos up to F on the second 'Voca'?,"MOZART: Yes, and on 'dictis'."
amadeus,L31295,L31295,0,0,u255,MOZART,,,MOZART: And that's it. Do you have it?,And that's it. Do you have it?,,0,,,,,,
amadeus,L31295,L31296,1,1,u260,SALIERI,u255,MOZART,SALIERI: You go fast!,You go fast!,MOZART: And that's it. Do you have it?,1,,,,,,MOZART: And that's it. Do you have it?
amadeus,L31295,L31297,2,2,u255,MOZART,u260,SALIERI,MOZART: Do you have it?,Do you have it?,"MOZART: And that's it. Do you have it?
SALIERI: You go fast!",2,,,,,MOZART: And that's it. Do you have it?,SALIERI: You go fast!
amadeus,L31295,L31298,3,3,u260,SALIERI,u255,MOZART,SALIERI: Yes.,Yes.,"MOZART: And that's it. Do you have it?
SALIERI: You go fast!
MOZART: Do you have it?",3,,,,MOZART: And that's it. Do you have it?,SALIERI: You go fast!,MOZART: Do you have it?
amadeus,L31295,L31299,4,4,u255,MOZART,u260,SALIERI,MOZART: Then let me hear it. All of it. The whole thing from the beginning - now!,Then let me hear it. All of it. The whole thing from the beginning - now!,"MOZART: And that's it. Do you have it?
SALIERI: You go fast!
MOZART: Do you have it?
SALIERI: Yes.",4,,,MOZART: And that's it. Do you have it?,SALIERI: You go fast!,MOZART: Do you have it?,SALIERI: Yes.
amadeus,L31300,L31300,0,0,u255,MOZART,,,MOZART: Do you want to rest a bit?,Do you want to rest a bit?,,0,,,,,,
amadeus,L31300,L31301,1,1,u260,SALIERI,u255,MOZART,SALIERI: Oh no. I'm not tired at all.,Oh no. I'm not tired at all.,MOZART: Do you want to rest a bit?,1,,,,,,MOZART: Do you want to rest a bit?
amadeus,L31300,L31302,2,2,u255,MOZART,u260,SALIERI,MOZART: We'll stop for just a moment. Then we'll do the Lacrimosa.,We'll stop for just a moment. Then we'll do the Lacrimosa.,"MOZART: Do you want to rest a bit?
SALIERI: Oh no. I'm not tired at all.",2,,,,,MOZART: Do you want to rest a bit?,SALIERI: Oh no. I'm not tired at all.
amadeus,L31300,L31303,3,3,u260,SALIERI,u255,MOZART,"SALIERI: I can keep going, I assure you. Shall we try?","I can keep going, I assure you. Shall we try?","MOZART: Do you want to rest a bit?
SALIERI: Oh no. I'm not tired at all.
MOZART: We'll stop for just a moment. Then we'll do the Lacrimosa.",3,,,,MOZART: Do you want to rest a bit?,SALIERI: Oh no. I'm not tired at all.,MOZART: We'll stop for just a moment. Then we'll do the Lacrimosa.
amadeus,L31300,L31304,4,4,u255,MOZART,u260,SALIERI,MOZART: Would you stay with me while I sleep a little?,Would you stay with me while I sleep a little?,"MOZART: Do you want to rest a bit?
SALIERI: Oh no. I'm not tired at all.
MOZART: We'll stop for just a moment. Then we'll do the Lacrimosa.
SALIERI: I can keep going, I assure you. Shall we try?",4,,,MOZART: Do you want to rest a bit?,SALIERI: Oh no. I'm not tired at all.,MOZART: We'll stop for just a moment. Then we'll do the Lacrimosa.,"SALIERI: I can keep going, I assure you. Shall we try?"
amadeus,L31300,L31305,5,5,u260,SALIERI,u255,MOZART,SALIERI: I'm not leaving you.,I'm not leaving you.,"MOZART: Do you want to rest a bit?
SALIERI: Oh no. I'm not tired at all.
MOZART: We'll stop for just a moment. Then we'll do the Lacrimosa.
SALIERI: I can keep going, I assure you. Shall we try?
MOZART: Would you stay with me while I sleep a little?",5,,MOZART: Do you want to rest a bit?,SALIERI: Oh no. I'm not tired at all.,MOZART: We'll stop for just a moment. Then we'll do the Lacrimosa.,"SALIERI: I can keep going, I assure you. Shall we try?",MOZART: Would you stay with me while I sleep a little?
amadeus,L31300,L31306,6,6,u255,MOZART,u260,SALIERI,MOZART: I am so ashamed.,I am so ashamed.,"MOZART: Do you want to rest a bit?
SALIERI: Oh no. I'm not tired at all.
MOZART: We'll stop for just a moment. Then we'll do the Lacrimosa.
SALIERI: I can keep going, I assure you. Shall we try?
MOZART: Would you stay with me while I sleep a little?
SALIERI: I'm not leaving you.",6,MOZART: Do you want to rest a bit?,SALIERI: Oh no. I'm not tired at all.,MOZART: We'll stop for just a moment. Then we'll do the Lacrimosa.,"SALIERI: I can keep going, I assure you. Shall we try?",MOZART: Would you stay with me while I sleep a little?,SALIERI: I'm not leaving you.
amadeus,L31300,L31307,7,7,u260,SALIERI,u255,MOZART,SALIERI: What for?,What for?,"SALIERI: Oh no. I'm not tired at all.
MOZART: We'll stop for just a moment. Then we'll do the Lacrimosa.
SALIERI: I can keep going, I assure you. Shall we try?
MOZART: Would you stay with me while I sleep a little?
SALIERI: I'm not leaving you.
MOZART: I am so ashamed.",6,SALIERI: Oh no. I'm not tired at all.,MOZART: We'll stop for just a moment. Then we'll do the Lacrimosa.,"SALIERI: I can keep going, I assure you. Shall we try?",MOZART: Would you stay with me while I sleep a little?,SALIERI: I'm not leaving you.,MOZART: I am so ashamed.
amadeus,L31300,L31308,8,8,u255,MOZART,u260,SALIERI,MOZART: I was foolish. I thought you did not care for my work - or me. Forgive me. Forgive me!,I was foolish. I thought you did not care for my work - or me. Forgive me. Forgive me!,"MOZART: We'll stop for just a moment. Then we'll do the Lacrimosa.
SALIERI: I can keep going, I assure you. Shall we try?
MOZART: Would you stay with me while I sleep a little?
SALIERI: I'm not leaving you.
MOZART: I am so ashamed.
SALIERI: What for?",6,MOZART: We'll stop for just a moment. Then we'll do the Lacrimosa.,"SALIERI: I can keep going, I assure you. Shall we try?",MOZART: Would you stay with me while I sleep a little?,SALIERI: I'm not leaving you.,MOZART: I am so ashamed.,SALIERI: What for?
amadeus,L31309,L31309,0,0,u247,CONSTANZE,,,CONSTANZE: What are you doing here?,What are you doing here?,,0,,,,,,
amadeus,L31309,L31310,1,1,u260,SALIERI,u247,CONSTANZE,"SALIERI: Your husband is ill, ma'am. He took sick. I brought him home.","Your husband is ill, ma'am. He took sick. I brought him home.",CONSTANZE: What are you doing here?,1,,,,,,CONSTANZE: What are you doing here?
amadeus,L31309,L31311,2,2,u247,CONSTANZE,u260,SALIERI,CONSTANZE: Why you?,Why you?,"CONSTANZE: What are you doing here?
SALIERI: Your husband is ill, ma'am. He took sick. I brought him home.",2,,,,,CONSTANZE: What are you doing here?,"SALIERI: Your husband is ill, ma'am. He took sick. I brought him home."
amadeus,L31309,L31312,3,3,u260,SALIERI,u247,CONSTANZE,SALIERI: I was at hand.,I was at hand.,"CONSTANZE: What are you doing here?
SALIERI: Your husband is ill, ma'am. He took sick. I brought him home.
CONSTANZE: Why you?",3,,,,CONSTANZE: What are you doing here?,"SALIERI: Your husband is ill, ma'am. He took sick. I brought him home.",CONSTANZE: Why you?
amadeus,L31309,L31313,4,4,u247,CONSTANZE,u260,SALIERI,"CONSTANZE: Well, thank you very much. You can go now.","Well, thank you very much. You can go now.","CONSTANZE: What are you doing here?
SALIERI: Your husband is ill, ma'am. He took sick. I brought him home.
CONSTANZE: Why you?
SALIERI: I was at hand.",4,,,CONSTANZE: What are you doing here?,"SALIERI: Your husband is ill, ma'am. He took sick. I brought him home.",CONSTANZE: Why you?,SALIERI: I was at hand.
