source_zip,source_csv,source_row_index,movie_name,movie_idx,conversation_id,utterance_id,timestamp,speaker_id,reply_to,listener_id,text,movie,line_number,en,pred_translation_error_possible,pred_risk_category_count,pred_risk_categories,pred_risk_confidence_summary,pred_risk_cues,_any_risk,_clean,_risk_idiomatic,_risk_pragmatic,_risk_social,_risk_register,_risk_constraint,_risk_fragmentation,_risk_terminology,_risk_ambiguity,target_risk_count,target_risk_types,risk_source_path,current_text,context_6_turns,final_power_dynamic,final_respect_level,judge1_power_dynamic,judge2_power_dynamic,judge1_respect_level,judge2_respect_level,speaker_name,listener_name,relationship_type,global_category,confidence,evidence,status,parse_success,re_source_path
titanic.zip,dialogue_metadata.csv,226,titanic,m574,L614804,L614806,,u8463,L614805,u8462,Of course it's unfair! We're women. Our choices are never easy.,titanic,227,Of course it's unfair! We're women. Our choices are never easy.,1,1,pragmatic,,cat2_negated_positive,True,False,False,True,False,False,False,False,False,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,Of course it's unfair! We're women. Our choices are never easy.,"1. RUTH: Do you want to se me working as a seamstress? Is that what you want? Do you want to see our fine things sold at an auction, our memories scattered to the winds? My God, Rose, how can you be so selfish?
2. ROSE to RUTH: It's so unfair.",speaker_higher_power,neutral_respect,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect,RUTH,ROSE,familial,familial,0.88,"The speaker refers to shared possessions ('our fine things') and history ('our memories'), grouping herself and the listener in a single social and financial unit.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,227,titanic,m574,L614829,L614829,,u8462,,,"Mr. Andrews, I did the sum in my head, and with the number of lifeboats times the capacity you mentioned... forgive me, but it seems that there are not enough for everyone aboard.",titanic,228,"Mr. Andrews, I did the sum in my head, and with the number of lifeboats times the capacity you mentioned... forgive me, but it seems that there are not enough for everyone aboard.",1,4,social|constraint|terminology|ambiguity,social:medium|constraint:high|terminology:medium|ambiguity:medium,_cue_social_addressed_command|_cue_constraint_longish|_cue_constraint_very_long|_cue_constraint_terminology_heavy|_cue_constraint_fragmented|_cue_terminology_domain_combo|_cue_ambiguity_deictic|_cue_ambiguity_pronoun_heavy|_cue_ambiguity_fragment,True,False,False,False,True,False,True,False,True,True,2,_risk_social;_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,"Mr. Andrews, I did the sum in my head, and with the number of lifeboats times the capacity you mentioned... forgive me, but it seems that there are not enough for everyone aboard.",,listener_higher_power,high_respect,listener_higher_power,listener_higher_power,high_respect,high_respect,ROSE,,acquaintance,acquaintance,0.85,"Rose addresses the listener as 'Mr. Andrews' and refers to a previous technical conversation, suggesting they know each other but maintain a formal social distance.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,231,titanic,m574,L614834,L614836,,u8455,L614835,u8462,"No wait. Let me try to get this out. You're amazing... and I know I have nothing to offer you, Rose. I know that. But I'm involved now. You jump, I jump, remember? I can't turn away without knowin' that you're goin' to be alright.",titanic,232,"No wait. Let me try to get this out. You're amazing... and I know I have nothing to offer you, Rose. I know that. But I'm involved now. You jump, I jump, remember? I can't turn away without knowin' that you're goin' to be alright.",1,3,social|constraint|terminology,social:medium|constraint:high|terminology:medium,_cue_social_addressed_command|_cue_constraint_longish|_cue_constraint_very_long|_cue_constraint_terminology_heavy|_cue_constraint_fragmented|_cue_terminology_entity_combo,True,False,False,False,True,False,True,False,True,False,1,_risk_social,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,"No wait. Let me try to get this out. You're amazing... and I know I have nothing to offer you, Rose. I know that. But I'm involved now. You jump, I jump, remember? I can't turn away without knowin' that you're goin' to be alright.","1. JACK: Rose, you're no picnic... you're a spoiled little brat even, but under that you're a strong, pure heart, and you're the most amazingly astounding girl I've ever known and --
2. ROSE to JACK: Jack, I --",roughly_equal_power,high_respect,roughly_equal_power,roughly_equal_power,high_respect,high_respect,JACK,ROSE,romantic_intent,romance,0.95,"Jack expresses deep emotional intimacy and admiration, calling Rose 'amazing' and stating a commitment to her well-being ('You jump, I jump').",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,233,titanic,m574,L614837,L614838,,u8455,L614837,u8462,"I don't think so. They've got you in a glass jar like some butterfly, and you're goin' to die if you don't break out. Maybe not right away, 'cause you're strong. But sooner or later the fire in you is goin' to go out.",titanic,234,"I don't think so. They've got you in a glass jar like some butterfly, and you're goin' to die if you don't break out. Maybe not right away, 'cause you're strong. But sooner or later the fire in you is goin' to go out.",1,5,idiomatic|pragmatic|register|constraint|terminology,register:medium|constraint:high|terminology:medium,cat1_pv_opaque=break out|cat2_negated_positive|_cue_register_colloquial_strong|_cue_constraint_longish|_cue_constraint_very_long|_cue_constraint_terminology_heavy|_cue_terminology_domain_combo,True,False,True,True,False,True,True,False,True,False,2,_risk_pragmatic;_risk_register,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,"I don't think so. They've got you in a glass jar like some butterfly, and you're goin' to die if you don't break out. Maybe not right away, 'cause you're strong. But sooner or later the fire in you is goin' to go out.",1. ROSE: You're making this very hard. I'll be fine. Really.,roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,JACK,ROSE,romantic_intent,romance,0.85,"Jack expresses deep emotional intimacy and concern for Rose's inner 'fire' and personal freedom, challenging her claim that she will be 'fine' in a way that suggests emotional pursuit.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,254,titanic,m574,L614878,L614882,,u8457,L614881,u8464,Yes sir.,titanic,255,Yes sir.,1,1,ambiguity,ambiguity:medium,_cue_ambiguity_fragment,True,False,False,False,False,False,False,False,False,True,1,_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,Yes sir.,"1. LIGHTOLLER: I don't think I've ever seen such a flat calm, in 24 years at sea.
2. SMITH to LIGHTOLLER: Yes, like a mill pond. Not a breath of wind.
3. LIGHTOLLER to SMITH: It's make the bergs harder to see, with no breaking water at the base.
4. SMITH to LIGHTOLLER: Mmmmm. Well, I'm off. Maintain speed and heading, Mr. Lightoller.",listener_higher_power,high_respect,listener_higher_power,listener_higher_power,high_respect,high_respect,LIGHTOLLER,SMITH,ship_authority,authority,0.98,"Smith issues a direct command regarding the ship's operation ('Maintain speed and heading') and Lightoller responds with 'Yes sir,' indicating a formal officer/command hierarchy.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,258,titanic,m574,L614887,L614889,,u8455,L614888,u8462,Kinda like we're doin' right now -- uh oh!,titanic,259,Kinda like we're doin' right now -- uh oh!,1,1,register,register:medium,_cue_register_colloquial_strong,True,False,False,False,False,True,False,False,False,False,1,_risk_register,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,Kinda like we're doin' right now -- uh oh!,"1. JACK: Pretty tough for a valet, this fella.
2. ROSE to JACK: He's an ex-Pinkerton. Cal's father hired him to keep Cal out of trouble... to make sure he always got back to the hotel with his wallet and watch, after some crawl through the less reputable parts of town...",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,JACK,ROSE,friend,friendship,0.85,"Jack and Rose are shown as familiar peers sharing an informal, somewhat clandestine experience ('Kinda like we're doin' right now') outside of formal social norms.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,267,titanic,m574,L614907,L614909,,u8452,L614908,u8456,Well I can.,titanic,268,Well I can.,1,2,pragmatic|ambiguity,ambiguity:medium,cat2_discourse_markers|_cue_ambiguity_modal,True,False,False,True,False,False,False,False,False,True,2,_risk_pragmatic;_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,Well I can.,"1. FLEET: You can smell ice, you know, when it's near.
2. LEE to FLEET: Bollocks.",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,FLEET,LEE,acquaintance,acquaintance,0.75,"The characters exhibit an informal peer-level rapport and familiarity through their use of slang ('Bollocks'), indicating a known social or working relationship without evidence of close friendship.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,269,titanic,m574,L614912,L614913,,u8455,L614912,u8462,This is crazy.,titanic,270,This is crazy.,1,1,ambiguity,ambiguity:medium,_cue_ambiguity_deictic|_cue_ambiguity_underspecified_short,True,False,False,False,False,False,False,False,False,True,1,_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,This is crazy.,"1. ROSE: When this ship docks, I'm getting off with you.",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,JACK,ROSE,romantic_intent,romance,0.85,"Rose expresses a desire to leave the ship with Jack, which indicates emotional intimacy and a romantic pursuit of a future together.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,273,titanic,m574,L614915,L614917,,u8452,L614916,u8456,"Well if that's what it takes for us two to get warm, I'd rather not, if it's all the same.",titanic,274,"Well if that's what it takes for us two to get warm, I'd rather not, if it's all the same.",1,2,pragmatic|constraint,constraint:medium,cat2_discourse_markers|_cue_constraint_longish|_cue_constraint_very_long,True,False,False,True,False,False,True,False,False,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,"Well if that's what it takes for us two to get warm, I'd rather not, if it's all the same.","1. FLEET: Cor... look at that, would ya.
2. LEE to FLEET: They're a bloody sight warmer than we are.",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,FLEET,LEE,friend,friendship,0.85,"The speakers use informal language ('Cor', 'bloody') and refer to themselves as a pair ('us two') sharing a common situation of being cold, suggesting a familiar peer relationship.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,282,titanic,m574,L614952,L614955,,u8464,L614954,u8454,Excuse me.,titanic,283,Excuse me.,1,1,ambiguity,ambiguity:high,_cue_ambiguity_pronoun_heavy|_cue_ambiguity_fragment,True,False,False,False,False,False,False,False,False,True,1,_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,Excuse me.,"1. ISMAY: Why have we stopped?
2. SMITH to ISMAY: We've struck ice.
3. ISMAY to SMITH: Well, do you think the ship is seriously damaged?",roughly_equal_power,high_respect,roughly_equal_power,roughly_equal_power,high_respect,high_respect,SMITH,ISMAY,ship_authority,authority,0.9,"The characters are discussing the ship's operational status and an emergency ('struck ice'), which falls under the priority rule for ship_authority involving officer or emergency command relations.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,285,titanic,m574,L614961,L614963,,u8455,L614962,u8462,Now it's worse.,titanic,286,Now it's worse.,1,2,pragmatic|ambiguity,ambiguity:medium,cat2_discourse_markers|_cue_ambiguity_deictic|_cue_ambiguity_underspecified_short,True,False,False,True,False,False,False,False,False,True,2,_risk_pragmatic;_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,Now it's worse.,"1. JACK: It's bad.
2. ROSE to JACK: We have to tell Mother and Cal.",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,JACK,ROSE,ally,ally,0.8,"The characters are cooperatively assessing a shared crisis, with Rose's use of 'we' and Jack's situational updates indicating they are acting as a team.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
titanic.zip,dialogue_metadata.csv,286,titanic,m574,L614961,L614964,,u8462,L614963,u8455,"Come with me, Jack. I jump, you jump... Right?",titanic,287,"Come with me, Jack. I jump, you jump... Right?",1,1,social,social:medium,_cue_social_addressed_command,True,False,False,False,True,False,False,False,False,False,1,_risk_social,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/titanic/dialogue_metadata_risk_predictions.csv,"Come with me, Jack. I jump, you jump... Right?","1. JACK: It's bad.
2. ROSE to JACK: We have to tell Mother and Cal.
3. JACK to ROSE: Now it's worse.",roughly_equal_power,high_respect,roughly_equal_power,roughly_equal_power,high_respect,high_respect,ROSE,JACK,romantic_intent,romance,0.9,"Rose uses the phrase 'I jump, you jump,' indicating a deep emotional intimacy and a shared commitment to each other's fate.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/titanic/re_clean.csv
