modeling_row_id,movie_name,conversation_id,utterance_id,context_6_turns,current_text,final_power_dynamic,final_respect_level,model_text,speaker_name,listener_name,judge1_power_dynamic,judge2_power_dynamic,judge1_respect_level,judge2_respect_level
1273,an officer and a gentleman,L426625,L426632,"1. SID to FOLEY: Pardon?
2. FOLEY to SID: What did you call me, boy?
3. SID to FOLEY: I called you Sarge.
4. FOLEY to SID: Before that.
5. SID to FOLEY: I didn't call you anything before that.
6. FOLEY to SID: You said, 'How're you?' I am not a 'ewe,' boy! A ewe is a female sheep, boy! Is that what you think I am, boy?",No.,listener_higher_power,neutral_respect,"Context:
1. SID to FOLEY: Pardon?
2. FOLEY to SID: What did you call me, boy?
3. SID to FOLEY: I called you Sarge.
4. FOLEY to SID: Before that.
5. SID to FOLEY: I didn't call you anything before that.
6. FOLEY to SID: You said, 'How're you?' I am not a 'ewe,' boy! A ewe is a female sheep, boy! Is that what you think I am, boy?

Current turn:
No.",SID,FOLEY,listener_higher_power,listener_higher_power,neutral_respect,neutral_respect
1275,an officer and a gentleman,L426625,L426635,"1. FOLEY to SID: Before that.
2. SID to FOLEY: I didn't call you anything before that.
3. FOLEY to SID: You said, 'How're you?' I am not a 'ewe,' boy! A ewe is a female sheep, boy! Is that what you think I am, boy?
4. SID to FOLEY: No.
5. FOLEY to SID: No, sir!
6. SID to FOLEY: No, sir.","Lauder, Sweet Pea!",speaker_higher_power,low_respect,"Context:
1. FOLEY to SID: Before that.
2. SID to FOLEY: I didn't call you anything before that.
3. FOLEY to SID: You said, 'How're you?' I am not a 'ewe,' boy! A ewe is a female sheep, boy! Is that what you think I am, boy?
4. SID to FOLEY: No.
5. FOLEY to SID: No, sir!
6. SID to FOLEY: No, sir.

Current turn:
Lauder, Sweet Pea!",FOLEY,SID,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1276,an officer and a gentleman,L426625,L426637,"1. FOLEY to SID: You said, 'How're you?' I am not a 'ewe,' boy! A ewe is a female sheep, boy! Is that what you think I am, boy?
2. SID to FOLEY: No.
3. FOLEY to SID: No, sir!
4. SID to FOLEY: No, sir.
5. FOLEY to SID: Lauder, Sweet Pea!
6. SID to FOLEY: No, sir!","Do you want to fuck me up the ass, boy? Is that why you called me a 'ewe'? Are you a queer?",speaker_higher_power,low_respect,"Context:
1. FOLEY to SID: You said, 'How're you?' I am not a 'ewe,' boy! A ewe is a female sheep, boy! Is that what you think I am, boy?
2. SID to FOLEY: No.
3. FOLEY to SID: No, sir!
4. SID to FOLEY: No, sir.
5. FOLEY to SID: Lauder, Sweet Pea!
6. SID to FOLEY: No, sir!

Current turn:
Do you want to fuck me up the ass, boy? Is that why you called me a 'ewe'? Are you a queer?",FOLEY,SID,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1277,an officer and a gentleman,L426625,L426638,"1. SID to FOLEY: No.
2. FOLEY to SID: No, sir!
3. SID to FOLEY: No, sir.
4. FOLEY to SID: Lauder, Sweet Pea!
5. SID to FOLEY: No, sir!
6. FOLEY to SID: Do you want to fuck me up the ass, boy? Is that why you called me a 'ewe'? Are you a queer?","No, sir.",listener_higher_power,high_respect,"Context:
1. SID to FOLEY: No.
2. FOLEY to SID: No, sir!
3. SID to FOLEY: No, sir.
4. FOLEY to SID: Lauder, Sweet Pea!
5. SID to FOLEY: No, sir!
6. FOLEY to SID: Do you want to fuck me up the ass, boy? Is that why you called me a 'ewe'? Are you a queer?

Current turn:
No, sir.",SID,FOLEY,listener_higher_power,listener_higher_power,high_respect,high_respect
1278,an officer and a gentleman,L426625,L426639,"1. FOLEY to SID: No, sir!
2. SID to FOLEY: No, sir.
3. FOLEY to SID: Lauder, Sweet Pea!
4. SID to FOLEY: No, sir!
5. FOLEY to SID: Do you want to fuck me up the ass, boy? Is that why you called me a 'ewe'? Are you a queer?
6. SID to FOLEY: No, sir.","Where are you from, boy?",speaker_higher_power,low_respect,"Context:
1. FOLEY to SID: No, sir!
2. SID to FOLEY: No, sir.
3. FOLEY to SID: Lauder, Sweet Pea!
4. SID to FOLEY: No, sir!
5. FOLEY to SID: Do you want to fuck me up the ass, boy? Is that why you called me a 'ewe'? Are you a queer?
6. SID to FOLEY: No, sir.

Current turn:
Where are you from, boy?",FOLEY,SID,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1281,an officer and a gentleman,L426625,L426642,"1. SID to FOLEY: No, sir!
2. FOLEY to SID: Do you want to fuck me up the ass, boy? Is that why you called me a 'ewe'? Are you a queer?
3. SID to FOLEY: No, sir.
4. FOLEY to SID: Where are you from, boy?
5. SID to FOLEY: Oklahoma City, Oklahoma.
6. FOLEY to SID: Only two things come out of Oklahoma, steers and queers. Which one are you, boy? I don't see any horns so you must be a queer.","No, sir.",listener_higher_power,high_respect,"Context:
1. SID to FOLEY: No, sir!
2. FOLEY to SID: Do you want to fuck me up the ass, boy? Is that why you called me a 'ewe'? Are you a queer?
3. SID to FOLEY: No, sir.
4. FOLEY to SID: Where are you from, boy?
5. SID to FOLEY: Oklahoma City, Oklahoma.
6. FOLEY to SID: Only two things come out of Oklahoma, steers and queers. Which one are you, boy? I don't see any horns so you must be a queer.

Current turn:
No, sir.",SID,FOLEY,listener_higher_power,listener_higher_power,high_respect,high_respect
1282,an officer and a gentleman,L426625,L426643,"1. FOLEY to SID: Do you want to fuck me up the ass, boy? Is that why you called me a 'ewe'? Are you a queer?
2. SID to FOLEY: No, sir.
3. FOLEY to SID: Where are you from, boy?
4. SID to FOLEY: Oklahoma City, Oklahoma.
5. FOLEY to SID: Only two things come out of Oklahoma, steers and queers. Which one are you, boy? I don't see any horns so you must be a queer.
6. SID to FOLEY: No, sir.","Stop whispering, Sweet Pea, you're giving me a hard on!",speaker_higher_power,low_respect,"Context:
1. FOLEY to SID: Do you want to fuck me up the ass, boy? Is that why you called me a 'ewe'? Are you a queer?
2. SID to FOLEY: No, sir.
3. FOLEY to SID: Where are you from, boy?
4. SID to FOLEY: Oklahoma City, Oklahoma.
5. FOLEY to SID: Only two things come out of Oklahoma, steers and queers. Which one are you, boy? I don't see any horns so you must be a queer.
6. SID to FOLEY: No, sir.

Current turn:
Stop whispering, Sweet Pea, you're giving me a hard on!",FOLEY,SID,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1285,an officer and a gentleman,L426647,L426648,"1. FOLEY: What's your name, boy?","Mayo, Zack Mayo, sir!",listener_higher_power,high_respect,"Context:
1. FOLEY: What's your name, boy?

Current turn:
Mayo, Zack Mayo, sir!",ZACK,FOLEY,listener_higher_power,listener_higher_power,high_respect,high_respect
1286,an officer and a gentleman,L426647,L426649,"1. FOLEY: What's your name, boy?
2. ZACK to FOLEY: Mayo, Zack Mayo, sir!","How did you slip into this program, Mayo? I didn't know the Navy was so hard up.  You got an injury there, Mayo?",speaker_higher_power,low_respect,"Context:
1. FOLEY: What's your name, boy?
2. ZACK to FOLEY: Mayo, Zack Mayo, sir!

Current turn:
How did you slip into this program, Mayo? I didn't know the Navy was so hard up.  You got an injury there, Mayo?",FOLEY,ZACK,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1291,an officer and a gentleman,L426676,L426677,1. PERRYMAN: How do you figure that's your bunk?,"He said it's up to us and I got here first, didn't I?",roughly_equal_power,neutral_respect,"Context:
1. PERRYMAN: How do you figure that's your bunk?

Current turn:
He said it's up to us and I got here first, didn't I?",ZACK,PERRYMAN,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1292,an officer and a gentleman,L426685,L426686,1. SID: That Foley looks like he's been through a war or two.,I've seen better.,roughly_equal_power,neutral_respect,"Context:
1. SID: That Foley looks like he's been through a war or two.

Current turn:
I've seen better.",ZACK,SID,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1293,an officer and a gentleman,L426688,L426689,1. SID: Think there's any truth to what he was saying about those girls? Is that still going on?,"Sure it is, Sweet Pea, but he should've warned you 'scuzzy' female types about the 'Puget Dudes.' They'll tell you they're wearing a rubber but they've bit a little hole in the end.",roughly_equal_power,low_respect,"Context:
1. SID: Think there's any truth to what he was saying about those girls? Is that still going on?

Current turn:
Sure it is, Sweet Pea, but he should've warned you 'scuzzy' female types about the 'Puget Dudes.' They'll tell you they're wearing a rubber but they've bit a little hole in the end.",ZACK,SID,roughly_equal_power,roughly_equal_power,low_respect,low_respect
1299,an officer and a gentleman,L426717,L426718,"1. ZACK: Hey, baby, you could get sent to war, get your ass shot down.",Don't lose any sleep over it. I wouldn't mind being the first woman to fly a jet fighter in combat.,roughly_equal_power,neutral_respect,"Context:
1. ZACK: Hey, baby, you could get sent to war, get your ass shot down.

Current turn:
Don't lose any sleep over it. I wouldn't mind being the first woman to fly a jet fighter in combat.",CASEY,ZACK,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1301,an officer and a gentleman,L426733,L426734,"1. ZACK: Good morning, girls.","Ever heard of knocking, mayo?",roughly_equal_power,low_respect,"Context:
1. ZACK: Good morning, girls.

Current turn:
Ever heard of knocking, mayo?",CASEY,ZACK,roughly_equal_power,roughly_equal_power,low_respect,low_respect
1305,an officer and a gentleman,L426741,L426742,"1. ZACK: Two bucks a buckle, Perryman. Look at that shine! Boonies'll cost you five.",Who's got two bucks? It's costing me every penny they pay us just to keep my old Lady and my kids in that motel.,roughly_equal_power,neutral_respect,"Context:
1. ZACK: Two bucks a buckle, Perryman. Look at that shine! Boonies'll cost you five.

Current turn:
Who's got two bucks? It's costing me every penny they pay us just to keep my old Lady and my kids in that motel.",PERRYMAN,ZACK,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1306,an officer and a gentleman,L426744,L426744,,"Hey, man, is the piss-ass money you're making off this worth the risk of getting us all kicked out of here on an honor violation?",roughly_equal_power,low_respect,"Current turn:
Hey, man, is the piss-ass money you're making off this worth the risk of getting us all kicked out of here on an honor violation?",PERRYMAN,,roughly_equal_power,roughly_equal_power,low_respect,low_respect
1307,an officer and a gentleman,L426744,L426745,"1. PERRYMAN: Hey, man, is the piss-ass money you're making off this worth the risk of getting us all kicked out of here on an honor violation?",I don't notice anyone else complaining.,roughly_equal_power,low_respect,"Context:
1. PERRYMAN: Hey, man, is the piss-ass money you're making off this worth the risk of getting us all kicked out of here on an honor violation?

Current turn:
I don't notice anyone else complaining.",ZACK,PERRYMAN,roughly_equal_power,roughly_equal_power,low_respect,low_respect
1308,an officer and a gentleman,L426758,L426759,1. ZACK: You told us it would grow out an inch.,"It's grown out more than an inch, sweetheart.",roughly_equal_power,low_respect,"Context:
1. ZACK: You told us it would grow out an inch.

Current turn:
It's grown out more than an inch, sweetheart.",SID,ZACK,roughly_equal_power,roughly_equal_power,low_respect,low_respect
1310,an officer and a gentleman,L426762,L426763,1. LYNETTE: Is this you boys first night of liberty since you got here?,"Yes, ma'am. Four long, hard weeks of sacrifice for my country... for my people... for you. But I survived.",roughly_equal_power,high_respect,"Context:
1. LYNETTE: Is this you boys first night of liberty since you got here?

Current turn:
Yes, ma'am. Four long, hard weeks of sacrifice for my country... for my people... for you. But I survived.",SID,LYNETTE,roughly_equal_power,roughly_equal_power,high_respect,high_respect
1311,an officer and a gentleman,L426764,L426765,"1. ZACK: Hey, what kind of name is Pokrifki?",Polish. What kind of name is Mayo?,roughly_equal_power,neutral_respect,"Context:
1. ZACK: Hey, what kind of name is Pokrifki?

Current turn:
Polish. What kind of name is Mayo?",PAULA,ZACK,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1313,an officer and a gentleman,L426775,L426776,1. PAULA: You got a girl?,"No, and I'm not looking for one either.",roughly_equal_power,neutral_respect,"Context:
1. PAULA: You got a girl?

Current turn:
No, and I'm not looking for one either.",ZACK,PAULA,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1314,an officer and a gentleman,L426778,L426779,1. ZACK: I hear most of the girls who come to these things are looking for a husband.,Not me.,roughly_equal_power,neutral_respect,"Context:
1. ZACK: I hear most of the girls who come to these things are looking for a husband.

Current turn:
Not me.",PAULA,ZACK,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1315,an officer and a gentleman,L426778,L426780,"1. ZACK: I hear most of the girls who come to these things are looking for a husband.
2. PAULA to ZACK: Not me.",Yeah? Why're you here?,roughly_equal_power,neutral_respect,"Context:
1. ZACK: I hear most of the girls who come to these things are looking for a husband.
2. PAULA to ZACK: Not me.

Current turn:
Yeah? Why're you here?",ZACK,PAULA,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1316,an officer and a gentleman,L426778,L426781,"1. ZACK: I hear most of the girls who come to these things are looking for a husband.
2. PAULA to ZACK: Not me.
3. ZACK to PAULA: Yeah? Why're you here?","To meet interesting people, improve myself. You wouldn't believe the losers we got over in Port Angeles.",roughly_equal_power,neutral_respect,"Context:
1. ZACK: I hear most of the girls who come to these things are looking for a husband.
2. PAULA to ZACK: Not me.
3. ZACK to PAULA: Yeah? Why're you here?

Current turn:
To meet interesting people, improve myself. You wouldn't believe the losers we got over in Port Angeles.",PAULA,ZACK,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
