modeling_row_id,movie_name,conversation_id,utterance_id,context_6_turns,current_text,final_power_dynamic,final_respect_level,model_text,speaker_name,listener_name,judge1_power_dynamic,judge2_power_dynamic,judge1_respect_level,judge2_respect_level
1860,mrs brown,L396811,L396813,"1. BROWN: My lips may give a message better of Christmas love than e'en this letter.  To my best friend, J.B. from his best friend, V.R.  Best friend!
2. ARCHIE to BROWN: Aye.",She means it.,roughly_equal_power,neutral_respect,"Context:
1. BROWN: My lips may give a message better of Christmas love than e'en this letter.  To my best friend, J.B. from his best friend, V.R.  Best friend!
2. ARCHIE to BROWN: Aye.

Current turn:
She means it.",BROWN,ARCHIE,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1861,mrs brown,L396814,L396815,"1. ARCHIE: She'll drop you.  When she's done with you, she'll drop you.",Get out.  Out!,speaker_higher_power,low_respect,"Context:
1. ARCHIE: She'll drop you.  When she's done with you, she'll drop you.

Current turn:
Get out.  Out!",BROWN,ARCHIE,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1862,mrs brown,L396819,L396823,"1. PONSONBY: There is one other matter.
2. VICTORIA to PONSONBY: What is it?
3. PONSONBY to VICTORIA: I have a letter, ma'am.
4. VICTORIA to PONSONBY: From whom?",From Princess Helena and other members of your family.,listener_higher_power,high_respect,"Context:
1. PONSONBY: There is one other matter.
2. VICTORIA to PONSONBY: What is it?
3. PONSONBY to VICTORIA: I have a letter, ma'am.
4. VICTORIA to PONSONBY: From whom?

Current turn:
From Princess Helena and other members of your family.",PONSONBY,VICTORIA,listener_higher_power,listener_higher_power,high_respect,high_respect
1863,mrs brown,L396819,L396824,"1. PONSONBY: There is one other matter.
2. VICTORIA to PONSONBY: What is it?
3. PONSONBY to VICTORIA: I have a letter, ma'am.
4. VICTORIA to PONSONBY: From whom?
5. PONSONBY to VICTORIA: From Princess Helena and other members of your family.",My family is quite capable of communicating with the Queen in person.,speaker_higher_power,low_respect,"Context:
1. PONSONBY: There is one other matter.
2. VICTORIA to PONSONBY: What is it?
3. PONSONBY to VICTORIA: I have a letter, ma'am.
4. VICTORIA to PONSONBY: From whom?
5. PONSONBY to VICTORIA: From Princess Helena and other members of your family.

Current turn:
My family is quite capable of communicating with the Queen in person.",VICTORIA,PONSONBY,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1864,mrs brown,L396825,L396826,1. VICTORIA: What do they want?,They are demanding the dismissal of John Brown on grounds of drunkeness.,listener_higher_power,neutral_respect,"Context:
1. VICTORIA: What do they want?

Current turn:
They are demanding the dismissal of John Brown on grounds of drunkeness.",PONSONBY,VICTORIA,listener_higher_power,listener_higher_power,neutral_respect,neutral_respect
1865,mrs brown,L396831,L396832,1. PONSONBY: Ma'am?,"Please tell the Princess, and other signatories to this letter, that the Queen will not be dictated to, or made to alter, in any way, what she has found to answer for her comfort.  Do I make myself clear?",speaker_higher_power,neutral_respect,"Context:
1. PONSONBY: Ma'am?

Current turn:
Please tell the Princess, and other signatories to this letter, that the Queen will not be dictated to, or made to alter, in any way, what she has found to answer for her comfort.  Do I make myself clear?",VICTORIA,PONSONBY,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
1866,mrs brown,L396831,L396833,"1. PONSONBY: Ma'am?
2. VICTORIA to PONSONBY: Please tell the Princess, and other signatories to this letter, that the Queen will not be dictated to, or made to alter, in any way, what she has found to answer for her comfort.  Do I make myself clear?",Ma'am.,listener_higher_power,high_respect,"Context:
1. PONSONBY: Ma'am?
2. VICTORIA to PONSONBY: Please tell the Princess, and other signatories to this letter, that the Queen will not be dictated to, or made to alter, in any way, what she has found to answer for her comfort.  Do I make myself clear?

Current turn:
Ma'am.",PONSONBY,VICTORIA,listener_higher_power,listener_higher_power,high_respect,high_respect
1867,mrs brown,L396836,L396837,1. VICTORIA: John?,"Yes, ma'am?",listener_higher_power,high_respect,"Context:
1. VICTORIA: John?

Current turn:
Yes, ma'am?",BROWN,VICTORIA,listener_higher_power,listener_higher_power,high_respect,high_respect
1868,mrs brown,L396836,L396838,"1. VICTORIA: John?
2. BROWN to VICTORIA: Yes, ma'am?",I was told you were in a fight.,speaker_higher_power,neutral_respect,"Context:
1. VICTORIA: John?
2. BROWN to VICTORIA: Yes, ma'am?

Current turn:
I was told you were in a fight.",VICTORIA,BROWN,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
1869,mrs brown,L396836,L396839,"1. VICTORIA: John?
2. BROWN to VICTORIA: Yes, ma'am?
3. VICTORIA to BROWN: I was told you were in a fight.","Yes, ma'am.",listener_higher_power,high_respect,"Context:
1. VICTORIA: John?
2. BROWN to VICTORIA: Yes, ma'am?
3. VICTORIA to BROWN: I was told you were in a fight.

Current turn:
Yes, ma'am.",BROWN,VICTORIA,listener_higher_power,listener_higher_power,high_respect,high_respect
1870,mrs brown,L396836,L396840,"1. VICTORIA: John?
2. BROWN to VICTORIA: Yes, ma'am?
3. VICTORIA to BROWN: I was told you were in a fight.
4. BROWN to VICTORIA: Yes, ma'am.",Has someone seen to those bruises?,speaker_higher_power,high_respect,"Context:
1. VICTORIA: John?
2. BROWN to VICTORIA: Yes, ma'am?
3. VICTORIA to BROWN: I was told you were in a fight.
4. BROWN to VICTORIA: Yes, ma'am.

Current turn:
Has someone seen to those bruises?",VICTORIA,BROWN,speaker_higher_power,speaker_higher_power,high_respect,high_respect
1871,mrs brown,L396836,L396841,"1. VICTORIA: John?
2. BROWN to VICTORIA: Yes, ma'am?
3. VICTORIA to BROWN: I was told you were in a fight.
4. BROWN to VICTORIA: Yes, ma'am.
5. VICTORIA to BROWN: Has someone seen to those bruises?","Yes, ma'am.",listener_higher_power,high_respect,"Context:
1. VICTORIA: John?
2. BROWN to VICTORIA: Yes, ma'am?
3. VICTORIA to BROWN: I was told you were in a fight.
4. BROWN to VICTORIA: Yes, ma'am.
5. VICTORIA to BROWN: Has someone seen to those bruises?

Current turn:
Yes, ma'am.",BROWN,VICTORIA,listener_higher_power,listener_higher_power,high_respect,high_respect
1872,mrs brown,L396842,L396844,"1. BROWN: Ma'am?
2. VICTORIA to BROWN: Yes?","Having considered my position here at court, I have come to the conclusion that it is in the best interest of Your Majesty that I should resign.",listener_higher_power,high_respect,"Context:
1. BROWN: Ma'am?
2. VICTORIA to BROWN: Yes?

Current turn:
Having considered my position here at court, I have come to the conclusion that it is in the best interest of Your Majesty that I should resign.",BROWN,VICTORIA,listener_higher_power,listener_higher_power,high_respect,high_respect
1873,mrs brown,L396842,L396845,"1. BROWN: Ma'am?
2. VICTORIA to BROWN: Yes?
3. BROWN to VICTORIA: Having considered my position here at court, I have come to the conclusion that it is in the best interest of Your Majesty that I should resign.",I do not accept.,speaker_higher_power,neutral_respect,"Context:
1. BROWN: Ma'am?
2. VICTORIA to BROWN: Yes?
3. BROWN to VICTORIA: Having considered my position here at court, I have come to the conclusion that it is in the best interest of Your Majesty that I should resign.

Current turn:
I do not accept.",VICTORIA,BROWN,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
1874,mrs brown,L396846,L396846,,I had foreseen that you would not. But Your Majesty should understand -- that my mind will not be changed in this.  I leave for Deeside --,listener_higher_power,high_respect,"Current turn:
I had foreseen that you would not. But Your Majesty should understand -- that my mind will not be changed in this.  I leave for Deeside --",BROWN,,listener_higher_power,listener_higher_power,high_respect,high_respect
1875,mrs brown,L396846,L396847,1. BROWN: I had foreseen that you would not. But Your Majesty should understand -- that my mind will not be changed in this.  I leave for Deeside --,"The Queen forbids it.  I cannot allow it because I cannot live without you.  Without you, I cannot find the strength to be who I must be.  Please.",speaker_higher_power,high_respect,"Context:
1. BROWN: I had foreseen that you would not. But Your Majesty should understand -- that my mind will not be changed in this.  I leave for Deeside --

Current turn:
The Queen forbids it.  I cannot allow it because I cannot live without you.  Without you, I cannot find the strength to be who I must be.  Please.",VICTORIA,BROWN,speaker_higher_power,speaker_higher_power,high_respect,high_respect
1876,mrs brown,L396853,L396853,,"Your Majesty remains at the very epicenter of governance.  As for your people, look no further than the sales of your Highland Journals to see in what affection the nation holds their Queen.  You sell even more copies than Mr Dickens.",listener_higher_power,high_respect,"Current turn:
Your Majesty remains at the very epicenter of governance.  As for your people, look no further than the sales of your Highland Journals to see in what affection the nation holds their Queen.  You sell even more copies than Mr Dickens.",DISRAELI,,listener_higher_power,listener_higher_power,high_respect,high_respect
1877,mrs brown,L396853,L396854,"1. DISRAELI: Your Majesty remains at the very epicenter of governance.  As for your people, look no further than the sales of your Highland Journals to see in what affection the nation holds their Queen.  You sell even more copies than Mr Dickens.","But I lack your prose, Mr Disraeli.",speaker_higher_power,high_respect,"Context:
1. DISRAELI: Your Majesty remains at the very epicenter of governance.  As for your people, look no further than the sales of your Highland Journals to see in what affection the nation holds their Queen.  You sell even more copies than Mr Dickens.

Current turn:
But I lack your prose, Mr Disraeli.",VICTORIA,DISRAELI,speaker_higher_power,speaker_higher_power,high_respect,high_respect
1878,mrs brown,L396856,L396857,1. VICTORIA: Then they may read about me.,"Indeed, and for that they are eternally grateful.",listener_higher_power,high_respect,"Context:
1. VICTORIA: Then they may read about me.

Current turn:
Indeed, and for that they are eternally grateful.",DISRAELI,VICTORIA,listener_higher_power,listener_higher_power,high_respect,high_respect
1879,mrs brown,L396862,L396863,1. VICTORIA: I stay here because I am happy.  Is that such a terrible crime?,"No, ma'am.",listener_higher_power,high_respect,"Context:
1. VICTORIA: I stay here because I am happy.  Is that such a terrible crime?

Current turn:
No, ma'am.",DISRAELI,VICTORIA,listener_higher_power,listener_higher_power,high_respect,high_respect
1880,mrs brown,L396865,L396866,1. VICTORIA: This is my good John Brown.,Yes.,listener_higher_power,neutral_respect,"Context:
1. VICTORIA: This is my good John Brown.

Current turn:
Yes.",DISRAELI,VICTORIA,listener_higher_power,listener_higher_power,neutral_respect,neutral_respect
1881,mrs brown,L396870,L396872,"1. BROWN: What do you know about the Highlands?
2. DISRAELI to BROWN: I am a blank sheet.",Do you hunt?,roughly_equal_power,neutral_respect,"Context:
1. BROWN: What do you know about the Highlands?
2. DISRAELI to BROWN: I am a blank sheet.

Current turn:
Do you hunt?",BROWN,DISRAELI,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1882,mrs brown,L396870,L396875,"1. BROWN: What do you know about the Highlands?
2. DISRAELI to BROWN: I am a blank sheet.
3. BROWN to DISRAELI: Do you hunt?
4. DISRAELI to BROWN: Occasionally.
5. BROWN to DISRAELI: Dare say you can be taught.","To shoot perhaps, but not to kill.",roughly_equal_power,neutral_respect,"Context:
1. BROWN: What do you know about the Highlands?
2. DISRAELI to BROWN: I am a blank sheet.
3. BROWN to DISRAELI: Do you hunt?
4. DISRAELI to BROWN: Occasionally.
5. BROWN to DISRAELI: Dare say you can be taught.

Current turn:
To shoot perhaps, but not to kill.",DISRAELI,BROWN,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
1883,mrs brown,L396878,L396878,,"Always remember, you keep it tight to your shoulder, you absorb the kick. Aim for the head.  Then imagine it's Gladstone.",speaker_higher_power,neutral_respect,"Current turn:
Always remember, you keep it tight to your shoulder, you absorb the kick. Aim for the head.  Then imagine it's Gladstone.",BROWN,,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
1884,mrs brown,L396883,L396883,,"Checked and locked, sir.",listener_higher_power,high_respect,"Current turn:
Checked and locked, sir.",ASSISTANT DRESSER,,listener_higher_power,listener_higher_power,high_respect,high_respect
1885,mrs brown,L396883,L396884,"1. ASSISTANT DRESSER: Checked and locked, sir.","Louder, girl!",speaker_higher_power,low_respect,"Context:
1. ASSISTANT DRESSER: Checked and locked, sir.

Current turn:
Louder, girl!",BROWN,ASSISTANT DRESSER,speaker_higher_power,speaker_higher_power,low_respect,low_respect
1886,mrs brown,L396883,L396885,"1. ASSISTANT DRESSER: Checked and locked, sir.
2. BROWN to ASSISTANT DRESSER: Louder, girl!","Checked and locked, sir.",listener_higher_power,high_respect,"Context:
1. ASSISTANT DRESSER: Checked and locked, sir.
2. BROWN to ASSISTANT DRESSER: Louder, girl!

Current turn:
Checked and locked, sir.",ASSISTANT DRESSER,BROWN,listener_higher_power,listener_higher_power,high_respect,high_respect
1887,mrs brown,L396883,L396886,"1. ASSISTANT DRESSER: Checked and locked, sir.
2. BROWN to ASSISTANT DRESSER: Louder, girl!
3. ASSISTANT DRESSER to BROWN: Checked and locked, sir.",Kitchen and lower house.,speaker_higher_power,neutral_respect,"Context:
1. ASSISTANT DRESSER: Checked and locked, sir.
2. BROWN to ASSISTANT DRESSER: Louder, girl!
3. ASSISTANT DRESSER to BROWN: Checked and locked, sir.

Current turn:
Kitchen and lower house.",BROWN,ASSISTANT DRESSER,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
